material_id,formula_pretty,nsites,composition,density,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,efermi,is_gap_direct,is_metal,cbm,vbm,is_magnetic,total_magnetization,total_magnetization_normalized_formula_units,num_unique_magnetic_sites
mp-1100940,VCu6AgMo5O24,37,V1 Cu6 Ag1 Mo5 O24,4.326483142282059,-7.218026761351351,-1.553035851666666,0.0274477613851393,0.1211999999999999,1.44529779,False,False,1.4454,1.3242,True,6.0059832,6.0059832,11.0
mp-18901,VAgHgO4,14,V2 Ag2 Hg2 O8,6.636389192642949,-5.98082382,-1.4028851520238097,0.0296414542857217,1.2204,0.98068886,False,False,2.1277,0.9073,False,0.0013843,0.00069215,0.0
mp-1208167,VAg2HgO4,64,V8 Ag16 Hg8 O32,6.579442468924082,-5.60425914703125,-1.2431956027604167,0.03137523979166,0.7406999999999999,1.01680071,False,False,1.0169,0.2762,False,0.0035872,0.0004484,0.0
mp-1192534,MgVAgO4,28,Mg4 V4 Ag4 O16,4.65663578204221,-6.922371280357143,-2.155747187023809,0.0191854710714292,2.2098000000000004,1.93451644,False,False,4.1443,1.9345,False,0.0065203,0.001630075,0.0
mp-542979,MnVAgO4,28,Mn4 V4 Ag4 O16,5.008132597908143,-7.724399198571429,-1.8818400656568155,0.0248509195238142,1.7464000000000002,1.88775175,True,False,3.5533,1.8069,True,2.6e-06,6.5e-07,1.0
mp-1112271,K2VAgF6,10,K2 V1 Ag1 F6,3.5016738366612272,-9.299667162625,-2.677276362375,0.0767459738750027,0.0,0.73433657,False,True,,,True,1.999998,1.999998,1.0
mp-1111313,Na2VAgF6,10,Na2 V1 Ag1 F6,3.3154998118780736,-8.660366165812501,-2.5287920388125023,0.2384484895000014,0.0,0.9346998,False,True,,,True,2.0002905,2.0002905,1.0
mp-510659,VCuAgO4,28,V4 Cu4 Ag4 O16,5.43176707480691,-6.584741916071429,-1.4654411577380944,0.0550104371428554,0.0,2.26970701,False,True,,,True,4.004448,1.001112,2.0
mp-8684,Cs2VAgS4,16,Cs4 V2 Ag2 S8,3.4939694768436604,-5.01590259625,-1.2311850638721262,0.0,1.3867,1.08833407,False,False,2.4091,1.0224,False,2.17e-05,1.085e-05,0.0
mp-1100917,VCu6AgMo5O24,37,V1 Cu6 Ag1 Mo5 O24,4.845868244908151,-6.643913038378379,-0.9789221286936938,0.6015614843581112,0.0788000000000002,2.79056154,False,False,2.8694,2.7906,True,1.9999743,1.9999743,11.0
mp-624691,VAgO3,20,V4 Ag4 O12,4.938811662548386,-7.093542338000001,-1.7368153548333325,0.0155594445000115,1.6463,0.67288514,True,False,2.4221,0.7758,False,0.0,0.0,0.0
mp-704944,VAg2O3F,56,V8 Ag16 O24 F8,5.744280330688893,-6.098985830714286,-1.5935498933333323,0.0175205178571538,1.2511,1.04341066,False,False,2.3988,1.1477,False,6.16e-05,7.7e-06,0.0
mp-2228166,MgVAg3O4,9,Mg1 V1 Ag3 O4,5.35751211021339,-5.601566663333333,-1.2624284399999992,0.4291858496296354,0.0,2.52996539,False,True,,,True,1.0637397,1.0637397,1.0
mp-645743,VAgTeO5,32,V4 Ag4 Te4 O20,5.265558960632551,-6.6175004196875,-1.6385668879166655,0.0211852718750007,2.608,2.34404259,True,False,4.7841,2.1761,False,0.0020368,0.0005092,0.0
mp-19412,VAg3O4,8,V1 Ag3 O4,6.04576040413087,-5.88690167625,-1.2091799268749988,0.0307191499999994,0.5826,0.89959476,False,False,1.3831,0.8005,False,0.0,0.0,0.0
mp-671861,K2VAgSe4,16,K4 V2 Ag2 Se8,3.7895894427577854,-4.59843500625,-1.076781368192708,0.0079939793749996,0.9994,0.99005047,False,False,1.777,0.7776,False,0.0002438,0.0001219,0.0
mp-8900,K2VAgS4,16,K4 V2 Ag2 S8,2.878095043621239,-5.031729399999991,-1.1888517170208233,0.0,1.3049999999999995,1.06052535,False,False,2.2855,0.9805,False,0.0,0.0,0.0
mp-19478,VAg2(PO4)2,52,V4 Ag8 P8 O32,4.401980297509219,-7.139088338269231,-2.1222546261630018,0.0,1.812,3.67063982,False,False,3.5145,1.7025,True,3.9986491,0.999662275,1.0
mp-1207873,VAg(SO4)2,12,V1 Ag1 S2 O8,3.637833277470168,-6.825800500833334,-1.8406611122222216,0.0017141505208311,1.6570999999999998,2.94935283,False,False,2.9494,1.2923,True,1.9999281,1.9999281,1.0
mp-1207863,V(AgO)4,9,V1 Ag4 O4,6.412175984398501,-5.529404185555555,-1.0555473329629623,0.0465851798147971,0.0,1.04610783,False,True,,,False,0.0002601,0.0002601,0.0
mp-18889,VAg3O4,16,V2 Ag6 O8,6.307370636295183,-5.917620826249999,-1.2398990768749982,0.0,0.8996,1.43985355,False,False,2.1969,1.2973,False,0.0,0.0,0.0
mp-6462,VAg(PS3)2,20,V2 Ag2 P4 S12,2.9716169120702234,-5.436902094500001,-0.6781072740952367,0.0068697962916655,0.0,3.04143609,False,True,,,True,3.9964324,1.9982162,1.0
mp-1198619,VAg(IO4)2,192,V16 Ag16 I32 O128,5.05118599347163,-5.71903266171875,-1.1780588093576394,0.020878287725691,1.4028999999999998,3.1523456,True,False,4.3011,2.8982,False,0.0048938,0.0003058625,0.0
mp-541708,VCdAgO4,28,V4 Cd4 Ag4 O16,5.633823848959154,-6.363778731071428,-1.6929346127380944,0.0038828807142952,1.8437,1.07093678,False,False,2.839,0.9953,False,0.0027533,0.000688325,0.0
mp-666157,K2VAgS4,16,K4 V2 Ag2 S8,2.7652856010932334,-5.023580603125,-1.180702920145832,0.0081487968749938,1.2817000000000005,1.16790795,False,False,2.2082,0.9265,False,0.0004664,0.0002332,0.0
mp-1205508,VAg3F6,10,V1 Ag3 F6,5.058585773678593,-11.484481223999996,-1.794567781999993,0.1954137130000042,0.0,0.63195392,False,True,,,True,1.8566749,1.8566749,1.0
mp-6543,VAg(PSe3)2,10,V1 Ag1 P2 Se6,4.364013947088939,-4.914956224,-0.5416302575014875,0.0090355761499969,0.0,3.00578379,False,True,,,True,2.0019725,2.0019725,1.0
mp-557135,VAgSeO5,32,V4 Ag4 Se4 O20,4.884291457419805,-6.566524234062499,-1.5435150042513008,0.0,0.9513,0.97989421,False,False,1.9172,0.9659,False,0.0,0.0,0.0
mp-2229308,Rb4MgV2(AgS4)2,17,Rb4 Mg1 V2 Ag2 S8,3.073693557644793,-4.797641501176471,-1.1203961869607837,0.144205354779408,0.0,2.23523946,False,True,,,True,2.0000004,2.0000004,2.0
mp-2229414,Rb4MgV2(AgS4)2,17,Rb4 Mg1 V2 Ag2 S8,3.237986185734196,-4.826999731764706,-1.149754417549019,0.1148471241911721,0.0,2.3089184,False,True,,,True,1.9992658,1.9992658,2.0
mp-1201392,V2Ag(PO5)2,60,V8 Ag4 P8 O40,3.808087064202493,-7.758455841666666,-2.334166902063492,0.0034976932500274,1.1175000000000002,1.69804823,False,False,2.8155,1.698,True,3.9996091,0.999902275,2.0
mp-1197838,V2Ag4O7,208,V32 Ag64 O112,5.7952842786032805,-6.332285762740384,-1.393408154214743,0.043596969759613,1.2058,1.66015422,True,False,2.5598,1.354,False,3.94e-05,2.4625e-06,0.0
mp-2232382,BaMgMnV2(AgO4)2,15,Ba1 Mg1 Mn1 V2 Ag2 O8,4.904811833751924,-7.069639241999999,-1.9907554070842897,0.351998549861122,0.4034,2.85707535,False,False,3.2064,2.803,True,3.0000003,3.0000003,3.0
mp-2224758,Rb4MgV2(AgS4)2,17,Rb4 Mg1 V2 Ag2 S8,3.104264711863148,-4.821030341176471,-1.1437850269607832,0.120816514779408,0.0766999999999997,2.38094687,False,False,2.3825,2.3058,True,2.0000003,2.0000003,1.0
mp-1191609,V2FeAgO7,22,V4 Fe2 Ag2 O14,4.202736042344309,-7.754426748181819,-1.922916104015152,0.0115909657467545,1.3407999999999998,0.74599519,False,False,2.0054,0.6646,True,10.0010687,5.00053435,3.0
mp-1192650,V2FeAg3O8,28,V4 Fe2 Ag6 O16,5.39280994810479,-6.926714364642857,-1.5849460671428568,0.0166104003316345,1.6188000000000002,3.02891448,False,False,3.0289,1.4101,True,10.0004787,5.00023935,2.0
mp-1103811,KV2Fe(AgO4)2,28,K2 V4 Fe2 Ag4 O16,4.524063208121492,-7.052504580357144,-1.83299113682738,0.0080241781547565,1.9738,0.75504234,False,False,2.6514,0.6776,True,4.87e-05,2.435e-05,2.0
mp-1103452,RbV2Fe(AgO4)2,28,Rb2 V4 Fe2 Ag4 O16,4.836373169915351,-7.043216667499999,-1.8344771989880937,0.0102270957738079,2.0295,0.78255947,False,False,2.7409,0.7114,True,0.0,0.0,2.0
mp-2232129,BaMgMnV2(AgO4)2,15,Ba1 Mg1 Mn1 V2 Ag2 O8,4.967840035547998,-7.130396241333333,-2.051512406417624,0.2912415505277881,0.9175,2.79388443,True,False,3.6575,2.74,True,7.0000001,7.0000001,3.0
mp-1216770,V2AgP3O11,34,V4 Ag2 P6 O22,3.8267031527224127,-7.8932824297058835,-2.4972782331232497,0.0069696702941159,1.7981000000000005,4.29102264,True,False,4.2911,2.493,True,8.0000174,4.0000087,2.0
mp-18853,TlV2AgO6,20,Tl2 V4 Ag2 O12,5.071139066639604,-7.2038167715,-1.8942363445,0.0,2.1533,0.86098697,False,False,2.8918,0.7385,False,0.0007234,0.0003617,0.0
mp-2240947,K4MgV2(AgS4)2,17,K4 Mg1 V2 Ag2 S8,2.787592889274844,-4.856312337058824,-1.1435762816078423,0.1106568193749959,0.0,2.40879369,False,True,,,True,1.9970882,1.9970882,2.0
mp-2229240,MgV2(Ag3O4)2,17,Mg1 V2 Ag6 O8,5.736782309028378,-5.73080832882353,-1.2323366814705885,0.2467057433333357,0.0,2.58931543,False,True,,,False,0.0212944,0.0212944,0.0
mp-1211316,KV2AgO6,20,K2 V4 Ag2 O12,3.612680535099442,-7.274282469000001,-2.088712281391666,0.0019260726666594,2.1316,0.04991758,False,False,2.197,0.0654,False,0.0,0.0,0.0
mp-2232484,MgV2Ag2(HgO4)2,15,Mg1 V2 Ag2 Hg2 O8,5.623691206951673,-5.94372857,-1.5622878122222223,0.1509434859444409,1.5692999999999997,0.71249413,False,False,2.2274,0.6581,False,0.0,0.0,0.0
mp-2229909,MgV2(Ag3O4)2,17,Mg1 V2 Ag6 O8,5.392527773189376,-5.774869151764706,-1.2763975044117648,0.2026449203921592,0.375,1.92041312,False,False,2.1789,1.8039,False,0.0,0.0,0.0
mp-541777,SrMnV2(AgO4)2,28,Sr2 Mn2 V4 Ag4 O16,4.920534878795015,-7.421591322857144,-2.1125741329474548,0.0290062977901728,1.366,2.35428372,False,False,3.5431,2.1771,True,9.9925298,4.9962649,2.0
mp-1204976,V2Ag6As2O13,46,V4 Ag12 As4 O26,5.7445234147667295,-6.091698455,-1.3549544694565203,0.0169691734782606,0.9909,2.50591187,False,False,2.5059,1.515,False,0.000191,9.55e-05,0.0
mp-2229952,K4MgV2(AgS4)2,17,K4 Mg1 V2 Ag2 S8,2.6290076241493248,-4.822487868823529,-1.109751813372548,0.1444812876102901,0.0,2.28806388,False,True,,,True,2.0000005,2.0000005,2.0
mp-19174,BaMnV2(AgO4)2,28,Ba2 Mn2 V4 Ag4 O16,5.155193960892098,-7.4459188692857134,-2.1207197615188824,0.0212435112499989,2.1259,1.59083322,False,False,3.8348,1.7089,True,9.9819558,4.9909779,2.0
mp-1192702,BaV2Cu(AgO4)2,28,Ba2 V4 Cu2 Ag4 O16,5.374012644171912,-6.8718423092857135,-1.9082723888095228,0.0414671367857364,0.0,1.80922863,False,True,,,True,2.0005827,1.00029135,4.0
mp-1245938,V2AgN3,18,V6 Ag3 N9,6.354361573098753,-13.47879211909722,-0.6585786826388882,0.2431065969444468,0.0,5.56704758,False,True,,,False,0.0034258,0.0011419333333333,0.0
mp-2232521,RbMgV2Fe(AgO4)2,15,Rb1 Mg1 V2 Fe1 Ag2 O8,4.547035957898557,-6.766073186666668,-1.795885015055556,0.2827584250000079,1.0699,2.1910903,False,False,3.1599,2.09,True,3.0000001,3.0000001,3.0
mp-2226807,MgV3Ag2TeS6,13,Mg1 V3 Ag2 Te1 S6,4.15974419036414,-5.810411812307692,-0.9995251292307684,0.1048125676923064,0.0,3.86653872,False,True,,,False,0.0,0.0,0.0
mp-1187719,V3Ag,4,V3 Ag1,7.305979860157588,-15.533698582916667,0.372452500833333,0.372452500833333,0.0,5.36786902,False,True,,,True,0.8884366,0.8884366,2.0
mp-1102112,V3Ag2TeS6,12,V3 Ag2 Te1 S6,5.360644186692866,-6.074616523333333,-0.9986951179166652,0.0,0.0,5.64100143,False,True,,,False,0.0004588,0.0004588,0.0
mp-971703,V3Ag,4,V3 Ag1,7.402433196121648,-15.535567860416668,0.3705832233333321,0.3705832233333321,0.0,5.48249835,False,True,,,True,0.8246088,0.8246088,1.0
mp-1210930,Mn2V3(AgO4)3,80,Mn8 V12 Ag12 O48,5.052121479401423,-7.432836362874999,-1.7562500379181023,0.0666835393541873,0.0956999999999999,1.68072427,False,False,1.7763,1.6806,True,31.9999977,7.999999425,2.0
mp-1100976,V3AgO8,24,V6 Ag2 O16,4.338611760384768,-7.8805797025,-2.0711825634722225,0.0,1.162,1.9933814,False,False,1.9938,0.8318,False,0.0,0.0,0.0
mp-705890,Ca2V3Ni2AgO12,80,Ca8 V12 Ni8 Ag4 O48,4.3480710989407045,-7.5494067805,-2.2947420965833323,0.0,1.79,2.63936867,True,False,4.3548,2.5648,True,16.000041,4.00001025,3.0
mp-1194640,Mn3V3(AgO6)2,40,Mn6 V6 Ag4 O24,4.614363191552986,-7.972802142250001,-1.9802619366063217,0.0217635978333339,0.0,2.43473926,False,True,2.4257,2.4257,True,28.0067027,14.00335135,4.0
mp-532537,Ca2Mn2V3AgO12,80,Ca8 Mn8 V12 Ag4 O48,4.094238957102675,-8.06924160575,-2.476389060626436,0.0102347245885372,1.8921,2.3620277,False,False,4.2246,2.3325,True,40.0059739,10.001493475,3.0
mp-726140,Ca2V3Co2AgO12,80,Ca8 V12 Co8 Ag4 O48,4.282161971058096,-7.536539609125,-2.146546921208333,0.1630116329583453,1.6195000000000004,2.22887306,False,False,3.9496,2.3301,True,0.0299644,0.0074911,3.0
mp-2232666,MgV4Ag2O11,18,Mg1 V4 Ag2 O11,4.5136120157617805,-7.476895271666667,-2.0254024606018515,0.1512215839120392,0.6898,2.40852561,False,False,2.9699,2.2801,True,2.0000002,2.0000002,2.0
mp-1216506,V4AgO10,15,V4 Ag1 O10,3.914537346991883,-8.030478892666666,-2.1170656137777777,0.0438003766666614,0.0,1.54861639,False,True,,,True,0.9990425,0.9990425,4.0
mp-2233106,MgV4Ag2O11,18,Mg1 V4 Ag2 O11,4.531102234605678,-7.515182253888889,-2.063689442824074,0.1129346016898171,0.1604999999999998,2.96702457,False,False,3.0982,2.9377,True,1.9999997,1.9999997,4.0
mp-555885,SrV4(AgO6)2,38,Sr2 V8 Ag4 O24,3.958833968397039,-7.637604847368421,-2.209126300175438,0.0,2.0861,0.2617136,False,False,2.326,0.2399,False,0.0003522,0.0001761,0.0
mp-2233253,MgV4Ag2O11,18,Mg1 V4 Ag2 O11,4.619026795673299,-7.51801533888889,-2.066522527824075,0.1101015166898156,1.1652,2.39915226,False,False,3.4774,2.3122,True,1.9999998,1.9999998,4.0
mp-758198,V4(AgO4)3,38,V8 Ag6 O24,4.69215871583695,-7.278521457368422,-1.7894897739473683,0.0261368351315596,0.0,0.95748092,False,True,0.7653,0.9718,False,0.1731084,0.0865542,0.0
mp-19402,V4Ag2O11,17,V4 Ag2 O11,4.865151399457248,-7.643408714705883,-1.967149856813725,0.0102657172058702,1.0019000000000002,1.29632684,False,False,2.2238,1.2219,False,0.0,0.0,0.0
mp-16967,CaV4(AgO6)2,38,Ca2 V8 Ag4 O24,3.8463839324492666,-7.646282397105264,-2.201321124122808,0.0,1.9174,0.70517657,False,False,2.4719,0.5545,False,0.0003018,0.0001509,0.0
mp-553910,KV4Ag11O16,128,K4 V16 Ag44 O64,5.72396127905017,-5.94969250625,-1.3254572554869783,0.0095622689843741,0.8009000000000002,1.37866941,True,False,2.1295,1.3286,False,0.0044293,0.001107325,0.0
mp-2232948,MgV4Ag2O11,18,Mg1 V4 Ag2 O11,4.354362466011724,-7.511111447222223,-2.059618636157408,0.1170054083564826,1.1783,1.98692066,False,False,3.1386,1.9603,True,0.0,0.0,4.0
mp-1217056,U7V5Ag3O35,50,U7 V5 Ag3 O35,5.725387907224218,-8.9892615242,-2.8629126493499983,0.008436344750045,1.0793,2.54511632,False,False,2.5452,1.4659,False,0.0005096,0.0005096,0.0
mp-1101006,V6AgO15,44,V12 Ag2 O30,2.57245259496986,-8.023850762045454,-2.0406539467803024,0.1600110072727325,1.1569,-0.1934192,False,False,-0.1933,-1.3502,True,2.0005899,1.00029495,6.0
mp-757033,V6AgO15,44,V12 Ag2 O30,3.958282344303172,-8.155072033863636,-2.171875218598484,0.0287897354545503,0.0,2.03039165,False,True,,,True,1.9994091,0.99970455,6.0
mp-1216494,V6AgO15,22,V6 Ag1 O15,3.911122726248854,-8.153026414545455,-2.1698295992803027,0.0308353547727318,0.0,2.017476,False,True,,,True,0.9991779,0.9991779,6.0
mp-1216989,V12Ag5O32,49,V12 Ag5 O32,4.213669738032697,-7.7773653475510205,-2.0285081975170067,0.005065667244871,0.4155,1.87054235,False,False,1.8707,1.4552,True,1.0697993,1.0697993,9.0
mp-1100952,V16Ag7O40,63,V16 Ag7 O40,4.551978339187371,-7.792269911746032,-2.0250697566931213,0.0437719640476075,0.4256,2.39725723,False,False,2.3973,1.9717,True,6.9995086,6.9995086,16.0
mp-863411,V18Ag7O48,73,V18 Ag7 O48,4.173018248967423,-7.813970767945205,-2.0452100598858443,0.0007283085616434,0.7470000000000001,1.23504759,False,False,1.8908,1.1438,True,0.9998152,0.9998152,18.0
mp-1232653,CrAgS2,16,Cr4 Ag4 S8,5.084333733305177,-5.91784862625,-0.7246725554166646,0.0040920372916675,1.0377,4.11786877,False,False,5.1376,4.0999,True,1.9e-06,4.75e-07,1.0
mp-1111094,Na2CrAgF6,10,Na2 Cr1 Ag1 F6,3.407658738463505,-5.2229336150000005,-2.5581035639425287,0.1398315332499953,2.3255,2.24816171,False,False,2.2478,-0.0777,True,3.000004,3.000004,1.0
mp-1232870,CrAgS2,16,Cr4 Ag4 S8,5.061988221724269,-5.92019820625,-0.7270221354166653,0.0017424572916668,0.9670000000000004,4.21560346,False,False,5.0769,4.1099,True,1.43e-05,3.575e-06,1.0
mp-1246366,ZrCrAgS4,14,Zr2 Cr2 Ag2 S8,4.390234812551872,-6.555807022857144,-1.1847893016666655,0.0235050863095143,0.6181000000000001,4.22297615,False,False,4.2233,3.6052,True,6.0002195,3.00010975,2.0
mp-1246416,ZrCrAgS4,14,Zr2 Cr2 Ag2 S8,4.420423905500111,-6.551987439285715,-1.1809697180952372,0.0273246698809428,0.7933000000000003,4.42345686,False,False,4.4236,3.6303,True,6.0009342,3.0004671,1.0
mp-1246342,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.611878470474356,-6.4746223671428575,-1.1036046459523805,0.1046897420238002,0.5609999999999999,4.08770858,True,False,4.6486,4.0876,True,12.0140453,3.003511325,2.0
mp-1239247,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,5.753583806774864,-6.690472076785714,-1.1180988698809509,0.1173734580952405,0.9685999999999996,4.27168408,False,False,5.2402,4.2716,True,12.0071506,3.00178765,1.0
mp-1239244,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,4.783934088963688,-6.575080838928572,-1.0027076320238086,0.2327646959523832,0.0,3.05610167,False,True,,,True,12.0086149,3.002153725,2.0
mp-1206806,CrAg3F6,10,Cr1 Ag3 F6,5.150902650005597,-4.828131365,-1.863057934,0.0909723095000041,0.2042,0.08084445,False,False,0.1691,-0.0351,True,2.9999893,2.9999893,1.0
mp-1246999,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,5.797393497574426,-6.697026478571429,-1.1246532716666653,0.1108190563095261,0.6033,4.5841141,False,False,5.1872,4.5839,True,12.0046814,3.00117035,2.0
mp-1247002,ZrCrAgS4,14,Zr2 Cr2 Ag2 S8,4.428346490885725,-6.527931925,-1.1569142038095228,0.0513801841666579,0.0,4.0537657,False,True,,,True,5.5976948,2.7988474,1.0
mp-1112287,K2CrAgF6,10,K2 Cr1 Ag1 F6,3.587327924251497,-5.3457087780000005,-2.7229489381166667,0.0098209838749987,2.8775,2.36333948,False,False,2.3634,-0.5141,True,2.9999984,2.9999984,1.0
mp-1247013,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.633022861736787,-6.4761041675,-1.105086446309523,0.1032079416666578,0.5740999999999996,4.15790001,True,False,4.7317,4.1576,True,12.0031463,3.000786575,2.0
mp-1247190,ZrCrAgS4,14,Zr2 Cr2 Ag2 S8,4.396881302111782,-6.550763309285714,-1.179745588095237,0.0285487998809435,0.7057000000000002,4.31094287,False,False,4.3113,3.6056,True,6.0007162,3.0003581,1.0
mp-1239238,HfCrAgS4,14,Hf2 Cr2 Ag2 S8,5.375534165054457,-6.7867436535714285,-1.2143704466666654,0.0211018813095265,0.0,3.99429969,False,True,3.9792,4.0089,True,6.0006601,3.00033005,2.0
mp-1246605,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,5.795895412948847,-6.702051317857142,-1.1296781109523797,0.1057942170238126,0.7591000000000001,4.31378078,True,False,5.0727,4.3136,True,12.0030153,3.000753825,2.0
mp-1246994,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.32354781656251,-6.571008674285714,-1.1999909530952368,0.0083034348809434,0.4681999999999999,3.52892786,True,False,3.997,3.5288,True,11.9989892,2.9997473,1.0
mp-1246425,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.3501093025425615,-6.570591535714286,-1.1995738145238082,0.008720573452372,0.3765999999999994,4.0524949,True,False,4.0524,3.6758,True,11.9997395,2.999934875,1.0
mp-1238827,Cr2AgS4,14,Cr4 Ag2 S8,4.335458828554847,-6.361798232857143,-0.8328738202380949,0.0,0.0,4.15121449,False,True,4.1302,4.1639,True,10.3177523,5.15887615,1.0
mp-2219033,MgCr2(AgO4)2,13,Mg1 Cr2 Ag2 O8,3.8074561180638935,-6.491031568461538,-1.395604638333332,0.2210231242307694,1.4193,0.11045472,False,False,1.442,0.0227,False,4.4e-06,4.4e-06,0.0
mp-1232268,Cr2AgS4,7,Cr2 Ag1 S4,4.356318923788828,-6.325012722857143,-0.7986626641666662,0.0367855099999996,0.0,4.22393421,False,True,,,,,,
mp-559172,KCr2AgO7,44,K4 Cr8 Ag4 O28,3.362690972312319,-6.8808653325,-1.6130245689924236,0.0098044230113583,1.6229,-0.55240214,False,False,1.0651,-0.5578,False,0.000382,9.55e-05,0.0
mp-559606,ScCr2Ag(H2O5)2,18,Sc1 Cr2 Ag1 H4 O10,3.2755502213746537,-6.820319535,-1.735784297314816,0.0,1.7683,0.05169468,False,False,1.815,0.0467,,,,
mp-2219218,MgCr2(AgO4)2,13,Mg1 Cr2 Ag2 O8,4.145941363407989,-6.622787262307692,-1.527360332179486,0.0892674303846154,1.4135,0.61358827,False,False,1.9828,0.5693,False,2.07e-05,2.07e-05,0.0
mp-27168,Cr2Ag2O7,22,Cr4 Ag4 O14,4.370480562505867,-6.706323632727273,-1.2828857823484834,0.0203292275757664,1.1141,0.04530203,False,False,1.2708,0.1567,False,0.0003981,0.00019905,0.0
mp-1238824,Cr2AgS4,28,Cr8 Ag4 S16,3.784729538146866,-6.181353282142857,-0.6524288695238089,0.1804449507142855,0.0,3.13130668,False,True,,,True,20.0011564,5.0002891,4.0
mp-1232346,Cr2AgS4,28,Cr8 Ag4 S16,4.650310368189707,-6.247469474285714,-0.7185450616666661,0.1143287585714283,0.0,4.78820615,False,True,,,True,19.9995649,4.999891225,2.0
mp-559885,Cr2AgBiO8,12,Cr2 Ag1 Bi1 O8,5.834429510267972,-6.9590473741666665,-1.491744746805555,0.0105337701452858,1.4879999999999998,1.91912893,False,False,3.3726,1.8846,False,4.5e-05,4.5e-05,0.0
mp-1226364,Cr2CuAgS4,8,Cr2 Cu1 Ag1 S4,4.780411606556005,-6.06662475,-0.7164150552083326,0.0890552335416652,0.7458,5.42613493,False,False,5.4261,4.6803,True,6.0000226,6.0000226,2.0
mp-2230509,MgCr2Ag6(ClO4)2,19,Mg1 Cr2 Ag6 Cl2 O8,5.185284744240271,-5.417743075789474,-1.1383023323684205,0.1681887136842093,0.7698000000000003,1.56293073,False,False,2.2726,1.5028,True,1.9942252,1.9942252,2.0
mp-20118,Cr2AgTe4,14,Cr4 Ag2 Te8,6.3279962735955095,-5.405513130000003,-0.4451908169047637,0.0,0.0,4.84176229,False,True,,,True,10.9914705,5.49573525,3.0
mp-1246369,HfCrAgS4,14,Hf2 Cr2 Ag2 S8,5.679987757300937,-6.687690182857144,-1.11531697595238,0.1201553520238114,0.0,4.82416362,False,True,,,True,2.7692031,1.38460155,1.0
mp-1239243,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,4.781930627034627,-6.580702127142857,-1.0083289202380936,0.2271434077380982,0.0,3.2047079,False,True,3.194,3.2233,True,12.0081186,3.00202965,4.0
mp-1247411,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.291100477237536,-6.532104691071429,-1.1610869698809512,0.0472074180952288,0.7794999999999996,4.16893046,False,False,4.169,3.3895,True,12.0061788,3.0015447,4.0
mp-1213740,CrNiAg2F7,22,Cr2 Ni2 Ag4 F14,5.029945735734276,-5.330780493181819,-2.194470285984848,0.0,1.6573999999999998,0.36047255,False,False,2.0176,0.3602,True,10.0036525,5.00182625,2.0
mp-1247517,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,3.7981949550189182,-6.359882864285715,-0.9888651430952372,0.2194292448809429,0.0,2.86056771,False,True,,,True,12.0032036,3.0008009,2.0
mp-1246990,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,5.34444602531193,-6.765328952142857,-1.1929557452380937,0.0425165827380977,0.9302999999999996,4.43888739,False,False,4.4392,3.5089,True,11.9959858,2.99899645,4.0
mp-1232705,CrAgS2,16,Cr4 Ag4 S8,5.063822870221421,-5.91933046375,-0.7261543929166647,0.0026101997916674,0.9672999999999998,4.10672437,False,False,5.0037,4.0364,True,0.0,0.0,1.0
mp-1226281,CrAg(PSe3)2,10,Cr1 Ag1 P2 Se6,4.641011583473892,-4.95063641,-0.5203963035014872,0.0,0.6964000000000001,2.75944338,False,False,3.4823,2.7859,True,3.0017706,3.0017706,1.0
mp-849308,CrAgO4,24,Cr4 Ag4 O16,4.456592284029666,-6.548705172916667,-1.164531833194444,0.0314744248611118,0.0,-0.0748823,False,True,-0.078,0.1474,False,0.0341236,0.0085309,0.0
mp-1232472,CrAgS2,16,Cr4 Ag4 S8,5.079968298760607,-5.917902118125,-0.7247260472916652,0.0040385454166669,0.9816000000000004,4.16906002,False,False,5.1081,4.1265,True,2e-07,5e-08,1.0
mp-1246696,ZrCrAgS4,56,Zr8 Cr8 Ag8 S32,4.522401346199431,-6.380978240178571,-1.0099605189880936,0.1983338689880867,0.0,4.31311866,False,True,,,True,24.0024858,3.000310725,8.0
mp-555993,CrAg3ClO4,18,Cr2 Ag6 Cl2 O8,5.256454282176617,-5.456477886666666,-1.0298721027777762,0.0121024405555534,1.3861,0.95693861,False,False,2.253,0.8669,False,1.07e-05,5.35e-06,0.0
mp-570708,CrAgSe2,4,Cr1 Ag1 Se2,6.219852396186647,-5.2995352175,-0.4275831915885408,0.1684899750000008,0.0,4.07238588,False,True,,,True,2.9865238,2.9865238,1.0
